file,id,sku,brand,name
"outdoor-fireplaces-scraped.json","","STA-SA-48PS","Stone","Stone Age Manufacturing 48 Inch Patio Series Outdoor Fireplace with Straight Lintel"
"outdoor-fireplaces-scraped.json","","FRK-01FR0872","FireRock","FireRock 72 Inch Linear Masonry Fireplace"
"outdoor-fireplaces-scraped.json","","STA-NA72","Stone","Stone Age Manufacturing 72 Inch New Age Zero-Clearance Fireplace with Straight Lintel"
"outdoor-fireplaces-scraped.json","","FRK-01FR0430","FireRock","FireRock 30 Inch See-Through Vent Free Masonry Fireplace"
"outdoor-fireplaces-scraped.json","","FRK-01FR0072","FireRock","FireRock 72 Inch Conventional Oversized Masonry Fireplace"
"outdoor-fireplaces-scraped.json","","STA-SA24","Stone","Stone Age Manufacturing 24 Inch Standard Fireplace Kit"
"outdoor-fireplaces-scraped.json","","STA-SA48-NB","Stone","Stone Age Manufacturing 48 Inch Standard Fireplace Kit without Firebrick"
"outdoor-fireplaces-scraped.json","","FRK-01FR0030","FireRock","FireRock 30 Inch Conventional Masonry Fireplace"
"outdoor-fireplaces-scraped.json","","STA-NA36VF","Stone","Stone Age Manufacturing 36 Inch New Age Vent-Free Firebox"
"outdoor-fireplaces-scraped.json","","FRK-01FR0436","FireRock","FireRock 36 Inch See-Through Vent Free Masonry Fireplace"
"outdoor-fireplaces-scraped.json","","AFP-90296","Anywhere","Anywhere Fireplace 32 Inch Gramercy Indoor/Outdoor Freestanding Vent Free Ethanol Fireplace"
"outdoor-fireplaces-scraped.json","","AFD-073-02-A-BA-LBC","American","American Fyre Designs Vented Mariposa Fireplace - Recessed Body and 16 Inch Rectangle Bullnose Hearth"
"outdoor-fireplaces-scraped.json","","AFD-140-11-A-WC-RBC","American","American Fyre Designs Vent Free Contractor&#039;s Fireplace"
"outdoor-fireplaces-scraped.json","","BIO-LORENZO-WM","Bio","Bio Flame 43 Inch Lorenzo Wall Mount Ethanol Fireplace"
"outdoor-fireplaces-scraped.json","","BIO-LORENZO-RC","Bio","Bio Flame 43 Inch Lorenzo Recessed Ethanol Fireplace"
"outdoor-fireplaces-scraped.json","","STA-NA60","Stone","Stone Age Manufacturing 60 Inch New Age Zero-Clearance Fireplace with Straight Lintel"
"outdoor-fireplaces-scraped.json","","STA-SA48-ST","Stone","Stone Age Manufacturing 48 Inch Standard See Through Fireplace Kit"
"outdoor-fireplaces-scraped.json","","STA-SA24-ST","Stone","Stone Age Manufacturing 24 Inch Standard See Through Fireplace Kit"
"outdoor-fireplaces-scraped.json","","STA-SA36-NB","Stone","Stone Age Manufacturing 36 Inch Standard Fireplace Kit without Firebrick"
"outdoor-fireplaces-scraped.json","","STA-NA42","Stone","Stone Age Manufacturing 42 Inch Zero Clearance Fireplace Kit"
"outdoor-fireplaces-scraped.json","","STA-SA36-ST","Stone","Stone Age Manufacturing 36 Inch Standard See Through Fireplace Kit"
"outdoor-fireplaces-scraped.json","","STA-NA42VF","Stone","Stone Age Manufacturing 42 Inch New Age Vent-Free Firebox"
"outdoor-fireplaces-scraped.json","","FRK-01FR0236","FireRock","FireRock 36 Inch Vent Free Masonry Fireplace"
"outdoor-fireplaces-scraped.json","","FRK-01FR0448","FireRock","FireRock 48 Inch See Through Vent Free Masonry Fireplace"
"outdoor-fireplaces-scraped.json","","AFP-90240","Anywhere","Anywhere Fireplace 10 Inch Jupiter Stainless Steel Ethanol Gel Fuel Fireplace/Lantern"
"outdoor-fireplaces-scraped.json","","AFP-90241","Anywhere","Anywhere Fireplace 8 1/2 Inch Neptune Stainless Steel Ethanol Gel Fuel Fireplace/Lantern"
"outdoor-fireplaces-scraped.json","","AFP-90237","Anywhere","Anywhere Fireplace 13 Inch Saturn Stainless Steel Ethanol Gel Fuel Fireplace/Lantern"
"outdoor-fireplaces-scraped.json","","AFD-073-02-N-BA-LBC","American","American Fyre Designs Vented Mariposa Fireplace - 16 Inch Rectangle Bullnose Hearth"
"outdoor-fireplaces-scraped.json","","AFD-118-05-H-WA-RBC","American","American Fyre Designs Grand Phoenix Freestanding Vent Free Outdoor Gas Fireplace"
"outdoor-fireplaces-scraped.json","","AFD-073-04-N-BA-LBC","American","American Fyre Designs Vented Mariposa Fireplace - 4 Inch Roundover Bullnose Hearth"
"outdoor-fireplaces-scraped.json","","AFD-211-TA-N-BA-M8NC","American","American Fyre Designs 72 Inch Milan Tall Linear Outdoor Gas Fireplace - Flame Sense Manual Ignition"
"outdoor-fireplaces-scraped.json","","AFD-818-05-H-CB-RBC","American","American Fyre Designs Grand Phoenix Freestanding Vented Outdoor Gas Fireplace"
"outdoor-fireplaces-scraped.json","","AFD-073-01-H-BA-LBC","American","American Fyre Designs Vented Mariposa Fireplace - Recessed 16 Inch Radiused Bullnose Hearth"
"outdoor-fireplaces-scraped.json","","AFD-211-LO-N-BA-H8NC","American","American Fyre Designs 72 Inch Milan Low Linear Outdoor Gas Fireplace - Fyrestarter Smart Ignition"
"outdoor-fireplaces-scraped.json","","AFD-073-01-N-BA-LBC","American","American Fyre Designs Vented Mariposa Fireplace - 16 Inch Radiused Bullnose Hearth"
"outdoor-fireplaces-scraped.json","","AFD-211-LO-N-BA-M8NC","American","American Fyre Designs 72 Inch Milan Low Linear Outdoor Gas Fireplace - Flame Sense Manual Ignition"
"outdoor-fireplaces-scraped.json","","AFD-117-05-A-CB-RBC","American","American Fyre Designs Phoenix Freestanding Vent Free Outdoor Gas Fireplace"
"outdoor-fireplaces-scraped.json","","AFD-211-TA-N-BA-H8NC","American","American Fyre Designs 72 Inch Milan Tall Linear Outdoor Gas Fireplace - Fyrestarter Smart Ignition"
"outdoor-fireplaces-scraped.json","","AFD-017-05-A-WA-RBC","American","American Fyre Designs Phoenix Freestanding Vented Outdoor Gas Fireplace"
"outdoor-fireplaces-scraped.json","","AFD-173-05-N-CB-RBC","American","American Fyre Designs Mariposa Freestanding Vent Free Outdoor Gas Fireplace"
"outdoor-fireplaces-scraped.json","","AFD-073-01-A-BA-RBC","American","American Fyre Designs Mariposa Freestanding Vented Outdoor Gas Fireplace"
"outdoor-fireplaces-scraped.json","","AFD-073-01-A-BA-LBC","American","American Fyre Designs Vented Mariposa Fireplace - Recessed Body and 16 Inch Radiused Bullnose Hearth"
"outdoor-fireplaces-scraped.json","","BIO-FB-DS-84-60RC-SILVER-SPACER","Bio","Bio Flame 84 Inch See-Through Ethanol Fireplace with 60 Inch Remote Control Burner"
"outdoor-fireplaces-scraped.json","","BIO-FB-SS-84-60M-SILVER-SPACER","Bio","Bio Flame 84 Inch Ethanol Fireplace with 60 Inch Burner"
"outdoor-fireplaces-scraped.json","","BIO-ALLURE","Bio","Bio Flame 47 Inch Allure See-Through Free Standing Ethanol Fireplace"
"outdoor-fireplaces-scraped.json","","BIO-FB-DS-38-24M-SILVER","Bio","Bio Flame 39 Inch See-Through Ethanol Fireplace with 24 Inch Burner"
"outdoor-fireplaces-scraped.json","","BIO-FB-DS-60-48RC-BLACK-FLUSH","Bio","Bio Flame 60 Inch See-Through Ethanol Fireplace with 48 Inch Remote Control Burner"
"outdoor-fireplaces-scraped.json","","BIO-FB-DS-96-72RC-SILVER-SPACER","Bio","Bio Flame 96 Inch See-Through Ethanol Fireplace with 72 Inch Remote Control Burner"
"outdoor-fireplaces-scraped.json","","BIO-FB-DS-60-48M-BLACK-FLUSH","Bio","Bio Flame 60 Inch See-Through Ethanol Fireplace with 48 Inch Burner"
"outdoor-fireplaces-scraped.json","","BIO-FB-SS-24-16RC-BLACK-FLUSH","Bio","Bio Flame 24 Inch Ethanol Fireplace with 16 Inch Remote Control Burner"
"outdoor-fireplaces-scraped.json","","BIO-FB-SS-38-18RC-SILVER-SPACER","Bio","Bio Flame 39 Inch Ethanol Fireplace with 18 Remote Control Burner"
"outdoor-fireplaces-scraped.json","","BIO-FB-SS-96-72RC-SILVER-SPACER","Bio","Bio Flame 96 Inch Ethanol Fireplace with 72 Inch Remote Control Burner"
"outdoor-fireplaces-scraped.json","","BIO-FB-SS-60-48M-BLACK-FLUSH","Bio","Bio Flame 60 Inch Ethanol Fireplace with 48 Inch Burner"
"outdoor-fireplaces-scraped.json","","BIO-FB-SS-60-48RC-BLACK-FLUSH","Bio","Bio Flame 60 Inch Ethanol Fireplace with 48 Inch Remote Control Burner"
"outdoor-fireplaces-scraped.json","","BIO-FB-SS-96-72M-SILVER-SPACER","Bio","Bio Flame 96 Inch Ethanol Fireplace with 72 Inch Burner"
"outdoor-fireplaces-scraped.json","","BIO-FB-SS-96-84RC-SILVER-SPACER","Bio","Bio Flame 96 Inch Ethanol Fireplace with 84 Inch Remote Control Burner"
"outdoor-fireplaces-scraped.json","","BIO-FB-DS-72-48M-BLACK-FLUSH","Bio","Bio Flame 72 Inch See-Through Ethanol Fireplace with 48 Inch Burner"
"outdoor-fireplaces-scraped.json","","BIO-FB-DS-72-60RC-BLACK-FLUSH","Bio","Bio Flame 72 Inch See-Through Ethanol Fireplace with 60 Inch Remote Control Burner"
"outdoor-fireplaces-scraped.json","","BIO-FB-DS-84-60M-SILVER-SPACER","Bio","Bio Flame 84 Inch See-Through Ethanol Fireplace with 60 Inch Burner"
"outdoor-fireplaces-scraped.json","","BIO-FB-SS-72-48M-BLACK-FLUSH","Bio","Bio Flame 72 Inch Ethanol Fireplace with 48 Inch Burner"
"outdoor-fireplaces-scraped.json","","BIO-ROGUE-2-0-SS-BLACK","Bio","Bio Flame 36 Inch Rogue 2.0 Free Standing Ethanol Fireplace"
"outdoor-fireplaces-scraped.json","","BIO-SEK-XL-BLACK","Bio","Bio Flame 54 Inch Sek XL Double-Sided Free Standing Ethanol Fireplace"
"outdoor-fireplaces-scraped.json","","BIO-FB-SS-72-48RC-BLACK-FLUSH","Bio","Bio Flame 72 Inch Ethanol Fireplace with 48 Inch Remote Control Burner"
"outdoor-fireplaces-scraped.json","","BIO-GRATE-38-SILVER-BUNDLE","Bio","Bio Flame 38 Inch Ethanol Fireplace Burner and Grate Kit"
"outdoor-fireplaces-scraped.json","","BIO-FB-DS-38-24RC-SILVER","Bio","Bio Flame 39 Inch See-Through Ethanol Fireplace with 24 Inch Remote Control Burner"
"outdoor-fireplaces-scraped.json","","BIO-XELO-SILVER","Bio","Bio Flame 20 Inch Xelo Wall Mount Ethanol Fireplace"
"outdoor-fireplaces-scraped.json","","BIO-FB-SS-XL-38M-SILVER-SPACER","Bio","Bio Flame 52 Inch XL Ethanol Fireplace with 38 Inch Burner"
"outdoor-fireplaces-scraped.json","","BIO-PURE","Bio","Bio Flame 24 Inch Pure Wall Mount Ethanol Fireplace"
"outdoor-fireplaces-scraped.json","","BIO-FB-DS-72-48RC-BLACK-FLUSH","Bio","Bio Flame 72 Inch See-Through Ethanol Fireplace with 48 Inch Remote Control Burner"
"outdoor-fireplaces-scraped.json","","BIO-FB-DS-96-72M-SILVER-SPACER","Bio","Bio Flame 96 Inch See-Through Ethanol Fireplace with 72 Inch Burner"
"outdoor-fireplaces-scraped.json","","BIO-FB-SS-XL-30RC-SILVER-SPACER","Bio","Bio Flame 52 Inch XL Ethanol Fireplace with 30 Inch Remote Control Burner"
"outdoor-fireplaces-scraped.json","","BIO-RC-18-SILVER","Bio","Bio Flame 18 Inch Remote Control Ethanol Fireplace Burner"
"outdoor-fireplaces-scraped.json","","BIO-FB-SS-84-60RC-SILVER-SPACER","Bio","Bio Flame 84 Inch Ethanol Fireplace with 60 Inch Remote Control Burner"
"outdoor-fireplaces-scraped.json","","BIO-FB-SS-84-72RC-SILVER-SPACER","Bio","Bio Flame 84 Inch Ethanol Fireplace with 72 Inch Remote Control Burner"
"outdoor-fireplaces-scraped.json","","BIO-FB-SS-96-84M-SILVER-SPACER","Bio","Bio Flame 96 Inch Ethanol Fireplace with 84 Inch Burner"
"outdoor-fireplaces-scraped.json","","BIO-FB-SS-72-60RC-BLACK-FLUSH","Bio","Bio Flame 72 Inch Ethanol Fireplace with 60 Inch Remote Control Burner"
"outdoor-fireplaces-scraped.json","","BIO-FB-DS-XL-38M-SILVER-SPACER","Bio","Bio Flame 52 Inch XL See-Through Ethanol Fireplace with 38 Inch Burner"
"outdoor-fireplaces-scraped.json","","BIO-FB-SS-38-24RC-SILVER-SPACER","Bio","Bio Flame 39 Inch Ethanol Fireplace with 24 Inch Remote Control Burner"
"outdoor-fireplaces-scraped.json","","BIO-FB-DS-96-84M-SILVER-SPACER","Bio","Bio Flame 96 Inch See-Through Ethanol Fireplace with 84 Inch Burner"
"outdoor-fireplaces-scraped.json","","BIO-FB-DS-XL-30RC-SILVER-SPACER","Bio","Bio Flame 52 Inch XL See-Through Ethanol Fireplace with 30 Inch Remote Control Burner"
"outdoor-fireplaces-scraped.json","","BIO-FB-DS-84-72RC-SILVER-SPACER","Bio","Bio Flame 84 Inch See-Through Ethanol Fireplace with 72 Inch Remote Control Burner"
"outdoor-fireplaces-scraped.json","","BIO-FB-DS-96-84RC-SILVER-SPACER","Bio","Bio Flame 96 Inch See-Through Ethanol Fireplace with 84 Inch Remote Control Burner"
"outdoor-fireplaces-scraped.json","","BIO-LOTTE","Bio","Bio Flame 36 Inch Lotte Wall Mount Ethanol Fireplace"
"outdoor-fireplaces-scraped.json","","BIO-FB-DS-38-18RC-SILVER","Bio","Bio Flame 39 Inch See-Through Ethanol Fireplace with 18 Inch Remote Control Burner"
"outdoor-fireplaces-scraped.json","","BIO-FB-DS-84-72M-SILVER-SPACER","Bio","Bio Flame 84 Inch See-Through Ethanol Fireplace with 72 Inch Burner"
"outdoor-fireplaces-scraped.json","","BIO-FB-SS-24-16M-BLACK-FLUSH","Bio","Bio Flame 24 Inch Ethanol Fireplace with 16 Inch Burner"
"outdoor-fireplaces-scraped.json","","BIO-FB-SS-38-16M-SILVER-SPACER","Bio","Bio Flame 38 Inch Ethanol Fireplace with 16 Inch Burner"
"outdoor-fireplaces-scraped.json","","BIO-FB-SS-38-24M-SILVER-SPACER","Bio","Bio Flame 39 Inch Ethanol Fireplace with 24 Inch Burner"
"outdoor-fireplaces-scraped.json","","BIO-FB-SS-84-72M-SILVER-SPACER","Bio","Bio Flame 84 Inch Ethanol Fireplace with 72 Inch Burner"
"outdoor-fireplaces-scraped.json","","BIO-FB-SS-XL-38RC-SILVER-SPACER","Bio","Bio Flame 52 Inch XL Ethanol Fireplace with 38 Inch Remote Control Burner"
"outdoor-fireplaces-scraped.json","","BIO-FB-DS-XL-38RC-SILVER-SPACER","Bio","Bio Flame 52 Inch XL See-Through Ethanol Fireplace with 38 Inch Remote Control Burner"
"outdoor-fireplaces-scraped.json","","BIO-FB-DS-24-16M-BLACK-FLUSH","Bio","Bio Flame 24 Inch See-Through Ethanol Fireplace with 16 Inch Burner"
"outdoor-fireplaces-scraped.json","","BIO-ROGUE-2-0-DS-BLACK","Bio","Bio Flame 36 Inch Rogue 2.0 Double-Sided Free Standing Ethanol Fireplace"
"outdoor-fireplaces-scraped.json","","FRS-01471","Fire","Fire Sense 28 Inch Bessemer Portable Patio Fireplace"
"pellet-stoves-scraped.json","","DRO-DP00070","Drolet","Drolet Eco-55 Pellet Stove"
"pellet-stoves-scraped.json","","DRO-DP00070KVB","Drolet","Drolet Eco-55 Pellet Stove with Basement Venting Kit"
"pellet-stoves-scraped.json","","DRO-DP00070KVG","Drolet","Drolet Eco-55 Pellet Stove with Ground Floor Kit"
"pellet-stoves-scraped.json","","DRO-DP00071K","Drolet","Drolet Eco-55 ST Pellet Stove with Maintenance Kit"
"wood-fireplaces-scraped.json","","OSB-OB04007","Osburn","Osburn Stratford II Wood Burning Fireplace"
"wood-fireplaces-scraped.json","","VAL-FP10R","Valcourt","Valcourt Lafayette II Wood Burning Fireplace"
"wood-fireplaces-scraped.json","","VAL-FP15A","Valcourt","Valcourt Arched Faceplate Waterloo Wood Burning Fireplace"
"wood-fireplaces-scraped.json","","VAL-FP10RS","Valcourt","Valcourt Lafayette IIS Wood Burning Fireplace"
"wood-fireplaces-scraped.json","","STA-SA-36CN","Stone","Stone Age Manufacturing 36 Inch Contractor Fireplace Kit"
"wood-fireplaces-scraped.json","","STA-SA-48CN","Stone","Stone Age Manufacturing 48 Inch Contractor Fireplace Kit"
"wood-fireplaces-scraped.json","","VAL-FP12R","Valcourt","Valcourt Mundo II Wood Burning Fireplace"
"wood-fireplaces-scraped.json","","FRK-01FR0048","FireRock","FireRock 48 Inch Conventional Masonry Fireplace"
"wood-fireplaces-scraped.json","","VAL-FP15","Valcourt","Valcourt Waterloo Wood Burning Fireplace"
"wood-fireplaces-scraped.json","","OSB-OB04010","Osburn","Osburn EPA Certified Horizon Wood Fireplace - OB04011"
"wood-fireplaces-scraped.json","","FRK-01FR0348","FireRock","FireRock 48 Inch See-Through Vented Masonry Fireplace"
"wood-fireplaces-scraped.json","","VAL-FP11","Valcourt","Valcourt Frontenac Wood Burning Fireplace"
"wood-fireplaces-scraped.json","","OSB-OB04016","Osburn","Osburn Everest II Wood Burning Fireplace"
"wood-fireplaces-scraped.json","","FRK-01FR0330","FireRock","FireRock 30 Inch See-Through Vented Masonry Fireplace"
"wood-fireplaces-scraped.json","","STA-SA48","Stone","Stone Age Manufacturing 48 Inch Standard Fireplace Kit"
"wood-fireplaces-scraped.json","","FRK-01FR0536","FireRock","FireRock 36 Inch Rumford Style Vented Masonry Fireplace"
"wood-fireplaces-scraped.json","","VAL-FP1LM","Valcourt","Valcourt Manoir Wood Burning Fireplace"
"wood-fireplaces-scraped.json","","FRK-01FR0860","FireRock","FireRock 60 Inch Linear Masonry Fireplace"
"wood-fireplaces-scraped.json","","FRK-01FR1042","FireRock","FireRock 42 Inch California Conventional Masonry Fireplace"
"wood-fireplaces-scraped.json","","STA-SA-24CN","Stone","Stone Age Manufacturing 24 Inch Contractor Outdoor Fireplace Kit"
"wood-fireplaces-scraped.json","","FRK-01FR0548","FireRock","FireRock 48 Inch Rumford Style Vented Masonry Fireplace"
"wood-fireplaces-scraped.json","","STA-SA36","Stone","Stone Age Manufacturing 36 Inch Standard Fireplace Kit"
"wood-fireplaces-scraped.json","","FRK-01FR0042","FireRock","FireRock 42 Inch Conventional Masonry Fireplace"
"wood-fireplaces-scraped.json","","FRK-01FR0036","FireRock","FireRock 36 Inch Conventional Masonry Fireplace"
"wood-fireplaces-scraped.json","","FRK-01FR1230","FireRock","FireRock 30 Inch Arched Outdoor Masonry Fireplace"
"wood-fireplaces-scraped.json","","FRK-01FR0542","FireRock","FireRock 42 Inch Rumford Style Vented Masonry Fireplace"
"wood-fireplaces-scraped.json","","FRK-01FR1048","FireRock","FireRock 48 Inch California Conventional Masonry Fireplace"
"wood-fireplaces-scraped.json","","FRK-01FR0736","FireRock","FireRock 36 Inch Straight Outdoor Masonry Fireplace"
"wood-fireplaces-scraped.json","","STA-NA36","Stone","Stone Age Manufacturing 36 Inch Zero Clearance Fireplace Kit"
"wood-fireplaces-scraped.json","","VAL-FP7CB","Valcourt","Valcourt Antoinette Wood Burning Fireplace"
"wood-fireplaces-scraped.json","","STA-SA-36CN-ST","Stone","Stone Age Manufacturing 36 Inch Contractor See-Through Fireplace Kit"
"wood-fireplaces-scraped.json","","FRK-01FR0060","FireRock","FireRock 60 Inch Conventional Oversized Masonry Fireplace"
"wood-fireplaces-scraped.json","","STA-SA-24CN-ST","Stone","Stone Age Manufacturing 24 Inch Contractor See-Through Fireplace Kit"
"wood-fireplaces-scraped.json","","STA-SA24-NB","Stone","Stone Age Manufacturing 24 Inch Standard Fireplace Kit without Firebrick"
"wood-fireplaces-scraped.json","","VAL-FP18R","Valcourt","Valcourt 42 Inch Dallaire II High Efficiency Wood Burning Fireplace"
"wood-fireplaces-scraped.json","","FRK-01FR1242","FireRock","FireRock 42 Inch Arched Outdoor Masonry Fireplace"
"wood-fireplaces-scraped.json","","FRK-01FR1030","FireRock","FireRock 30 Inch California Conventional Masonry Fireplace"
"wood-fireplaces-scraped.json","","VAL-FP16","Valcourt","Valcourt Saint Laurent Linear Wood Burning Fireplace"
"wood-fireplaces-scraped.json","","FRK-01FR1036","FireRock","FireRock 36 Inch California Conventional Masonry Fireplace"
"wood-fireplaces-scraped.json","","FRK-01FR0336","FireRock","FireRock 36 Inch See-Through Vented Masonry Fireplace"
"wood-fireplaces-scraped.json","","FRK-01FR0742","FireRock","FireRock 42 Inch Straight Outdoor Masonry Fireplace"
"wood-fireplaces-scraped.json","","STA-NA48","Stone","Stone Age Manufacturing 48 Inch Zero Clearance Fireplace Kit"
"wood-fireplaces-scraped.json","","FRK-01FR0730","FireRock","FireRock 30 Inch Straight Outdoor Masonry Fireplace"
"wood-fireplaces-scraped.json","","FRK-01FR1236","FireRock","FireRock 36 Inch Arched Outdoor Masonry Fireplace"
"wood-fireplaces-scraped.json","","FRK-01FR0530","FireRock","FireRock 30 Inch Rumford Style Vented Masonry Fireplace"
"wood-fireplaces-scraped.json","","STA-SA-48CN-ST","Stone","Stone Age Manufacturing 48 Inch Contractor See-Through Fireplace Kit"
"wood-fireplaces-scraped.json","","DRO-DE00401","Drolet","Drolet Bora Outdoor Wood Burning Fireplace"
"wood-fireplaces-scraped.json","","FRK-01FR0342","FireRock","FireRock 42 Inch See-Through Vented Masonry Fireplace"
"wood-fireplaces-scraped.json","","FRK-01FR0872","FireRock","FireRock 72 Inch Linear Masonry Fireplace"
"wood-fireplaces-scraped.json","","STA-NA72","Stone","Stone Age Manufacturing 72 Inch New Age Zero-Clearance Fireplace with Straight Lintel"
"wood-fireplaces-scraped.json","","FRK-01FR0072","FireRock","FireRock 72 Inch Conventional Oversized Masonry Fireplace"
"wood-fireplaces-scraped.json","","STA-SA24","Stone","Stone Age Manufacturing 24 Inch Standard Fireplace Kit"
"wood-fireplaces-scraped.json","","STA-SA48-NB","Stone","Stone Age Manufacturing 48 Inch Standard Fireplace Kit without Firebrick"
"wood-fireplaces-scraped.json","","FRK-01FR0030","FireRock","FireRock 30 Inch Conventional Masonry Fireplace"
"wood-fireplaces-scraped.json","","VAL-FP10RSK","Valcourt","Valcourt Lafayette IIS Wood Burning Fireplace with Chimney"
"wood-fireplaces-scraped.json","","SDZ-FSN-748","SunnyDaze","SunnyDaze 32 Inch Bronze-Look Woodburning Outdoor Fireplace with Log Storage"
"wood-fireplaces-scraped.json","","STA-SA48-ST","Stone","Stone Age Manufacturing 48 Inch Standard See Through Fireplace Kit"
"wood-fireplaces-scraped.json","","STA-NA42","Stone","Stone Age Manufacturing 42 Inch Zero Clearance Fireplace Kit"
"wood-fireplaces-scraped.json","","STA-SA36-NB","Stone","Stone Age Manufacturing 36 Inch Standard Fireplace Kit without Firebrick"
"wood-fireplaces-scraped.json","","STA-SA24-ST","Stone","Stone Age Manufacturing 24 Inch Standard See Through Fireplace Kit"
"wood-fireplaces-scraped.json","","STA-NA60","Stone","Stone Age Manufacturing 60 Inch New Age Zero-Clearance Fireplace with Straight Lintel"
"wood-fireplaces-scraped.json","","STA-SA36-ST","Stone","Stone Age Manufacturing 36 Inch Standard See Through Fireplace Kit"
"wood-inserts-scraped.json","","DRO-DB03137K3","Drolet","Drolet Escape 1500-I Wood Burning Fireplace Insert Kit - 35 Feet"
"wood-inserts-scraped.json","","OSB-OB01900","Osburn","Osburn Matrix 1900 Wood Burning Fireplace Insert"
"wood-inserts-scraped.json","","OSB-OB02028","Osburn","Osburn 36 Inch Matrix Wood Fireplace Insert"
"wood-inserts-scraped.json","","DRO-DB03125","Drolet","Drolet Escape 1800-I Wood Burning Fireplace Insert"
"wood-inserts-scraped.json","","OSB-OB03510","Osburn","Osburn 3500 Wood Fireplace Insert"
"wood-inserts-scraped.json","","DRO-DB03127K","Drolet","Drolet Escape 1800-I Wood Burning Fireplace Insert Kit - 25 Feet"
"wood-inserts-scraped.json","","DRO-DB03137K","Drolet","Drolet Escape 1500-I Wood Burning Fireplace Insert Kit - 25 Feet"
"wood-inserts-scraped.json","","DRO-DB03128K","Drolet","Drolet Escape 1800-I Wood Burning Fireplace Insert Kit - 35 Feet"
"wood-inserts-scraped.json","","OSB-OB02700","Osburn","Osburn Matrix 2700 Wood Burning Fireplace Insert"
"wood-inserts-scraped.json","","OSB-OB01705","Osburn","Osburn 1700 Wood Burning Fireplace Insert"
"wood-inserts-scraped.json","","OSB-OB02045","Osburn","Osburn Inspire 2000 Wood Burning Fireplace Insert"
"wood-inserts-scraped.json","","DRO-DB03137","Drolet","Drolet Escape 1500-I Wood Burning Fireplace Insert"
"wood-inserts-scraped.json","","SBI-OB02011","Osburn","Osburn 2000 Wood Burning Fireplace Insert"
"wood-stoves-scraped.json","","SBI-DB00400","Drolet","Drolet 13 Inch Hunter Small Portable Camp Wood Stove"
"wood-stoves-scraped.json","","DRO-DB04815","Drolet","Drolet Bistro Wood Burning Cookstove"
"wood-stoves-scraped.json","","DRO-DB02811","Drolet","Drolet Blackcomb II Wood Burning Stove"
"wood-stoves-scraped.json","","DRO-DB03016","Drolet","Drolet Columbia II Wood Burning Stove"
"wood-stoves-scraped.json","","DRO-DB03205","Drolet","Drolet Deco II Wood Burning Stove"
"wood-stoves-scraped.json","","DRO-DB03215","Drolet","Drolet Deco Nano Wood Burning Stove"
"wood-stoves-scraped.json","","DRO-DB03182","Drolet","Drolet Escape 1200 Wood Burning Stove"
"wood-stoves-scraped.json","","DRO-DB03135","Drolet","Drolet Escape 1500 Wood Burning Stove"
"wood-stoves-scraped.json","","DRO-DB03111","Drolet","Drolet Escape 1800 Wood Burning Stove with Brushed Nickel Door"
"wood-stoves-scraped.json","","DRO-DB03105","Drolet","Drolet Escape 1800 Wood Burning Stove with Legs"
"wood-stoves-scraped.json","","DRO-DB03102","Drolet","Drolet Escape 1800 Wood Burning Stove with Pedestal"
"wood-stoves-scraped.json","","DRO-DB03129","Drolet","Drolet Escape 2100 Extra Large Wood Burning Stove"
"wood-stoves-scraped.json","","DRO-DB03186","Drolet","Drolet Fox Wood Burning Stove"
"wood-stoves-scraped.json","","DRO-DB07300","Drolet","Drolet HT-3000 Extra Large Wood Burning Stove"
"wood-stoves-scraped.json","","DRO-DB04800","Drolet","Drolet Outback Chef Wood Burning Cookstove"
"wood-stoves-scraped.json","","DRO-DB03401","Drolet","Drolet Spark II Wood Burning Stove"
"wood-stoves-scraped.json","","OSB-OB01700","Osburn","Osburn 1700 Wood Burning Stove"
"wood-stoves-scraped.json","","OSB-OB02010","Osburn","Osburn 2000 Wood Burning Stove With Blower"
"wood-stoves-scraped.json","","OSB-OB03500","Osburn","Osburn 3500 Extra Large Wood Burning Stove with Blower"
"wood-stoves-scraped.json","","OSB-OB00950","Osburn","Osburn 950 Series Wood Burning Stove"
"wood-stoves-scraped.json","","OSB-OB02042","Osburn","Osburn Inspire 2000 Wood Burning Stove"
"wood-stoves-scraped.json","","OSB-OB02032","Osburn","Osburn Matrix Wood Burning Stove with Blower"
