file,brand,sku,name
"gas-stoves-scraped.json","Kingsman","KGM-FDV350N","Kingsman FDV350 Free Standing Direct Vent Gas Heating Stove - Millivolt Pilot"
"gas-stoves-scraped.json","Kingsman","KGM-FDV350NE2","Kingsman FDV350 Free Standing Direct Vent Gas Heating Stove with Blower - IPI Pilot"
"outdoor-fireplaces-scraped.json","Kingsman","KGM-OFP7972S1","Kingsman 72 Inch Single Sided Barbara Jean Series Outdoor Linear Gas Fireplace"
"outdoor-fireplaces-scraped.json","Montigo","MGO-DRL4813NI-2","Montigo 48 Inch DelRay Full Load Linear Direct Vent Gas Fireplace"
"outdoor-fireplaces-scraped.json","Kingsman","KGM-OFP42NE","Kingsman OFP42 Outdoor Vent Free Gas Fireplace - IPI Ignition"
"outdoor-fireplaces-scraped.json","Kingsman","KGM-OFP42N","Kingsman OFP42 Outdoor Vent Free Gas Fireplace"
"outdoor-fireplaces-scraped.json","Firegear","FGO-OFP-48LECO-N","Firegear 48 Inch Kalea Bay Outdoor Linear Fireplace"
"outdoor-fireplaces-scraped.json","Kingsman","KGM-OFP7972S1P2","Kingsman 72 Inch Barbara Jean Linear Outdoor Natural Gas Fireplace - IPI"
"outdoor-fireplaces-scraped.json","Firegear","FGO-OFP-72LECO-NLEDST","Firegear 72 Inch Kalea Bay See-Through Outdoor Linear Fireplace with LED Lights"
"outdoor-fireplaces-scraped.json","Firegear","FGO-OFP-60LECO-N","Firegear 60 Inch Kalea Bay Outdoor Linear Fireplace"
"outdoor-fireplaces-scraped.json","Kingsman","KGM-OFP7972S2","Kingsman 72 Inch See Through Barbara Jean Series Outdoor Linear Gas Fireplace"
"outdoor-fireplaces-scraped.json","Firegear","FGO-OFP-60LECO-NST","Firegear 60 Inch Kalea Bay See-Through Outdoor Linear Fireplace"
"outdoor-fireplaces-scraped.json","Kingsman","KGM-OFP5548S1","Kingsman 48 Inch Single Sided Barbara Jean Series Outdoor Linear Gas Fireplace"
"outdoor-fireplaces-scraped.json","Kingsman","KGM-OFP5548S2","Kingsman 48 Inch See Through Barbara Jean Series Outdoor Linear Gas Fireplace"
"outdoor-fireplaces-scraped.json","Kingsman","KGM-OFP4336S2","Kingsman 36 Inch See Through Barbara Jean Series Outdoor Linear Gas Fireplace"
"outdoor-fireplaces-scraped.json","Firegear","FGO-OFP-36LECO-NLED","Firegear 36 Inch Kalea Bay Outdoor Linear Fireplace with LED Lights"
"outdoor-fireplaces-scraped.json","Firegear","FGO-OFP-36LECO-NLEDST","Firegear 36 Inch Kalea Bay See-Through Outdoor Linear Fireplace with LED Lights"
"outdoor-fireplaces-scraped.json","Kingsman","KGM-OFP5548S2P2","Kingsman 48 Inch Barbara Jean See-Thru Linear Outdoor Natural Gas Fireplace - IPI"
"outdoor-fireplaces-scraped.json","Kingsman","KGM-OFP5548S1P2","Kingsman 48 Inch Barbara Jean Linear Outdoor Natural Gas Fireplace - IPI"
"outdoor-fireplaces-scraped.json","Kingsman","KGM-OFP7972S2P2","Kingsman 72 Inch Barbara Jean See-Thru Linear Outdoor Natural Gas Fireplace - IPI"
"outdoor-fireplaces-scraped.json","(Open","CUI-WRE4550RS-White-Stacked-SD","(Open Box Item) - Superior WRE4550 Custom Series 50 Inch Outdoor Wood-Burning Fireplace with White Stacked Panels"
"outdoor-fireplaces-scraped.json","Kingsman","KGM-OFP4336S1","Kingsman 36 Inch Barbara Jean Linear Outdoor Natural Gas Fireplace - Millivolt"
"outdoor-fireplaces-scraped.json","Kingsman","KGM-OFP4336S2P2","Kingsman 36 Inch Barbara Jean See-Thru Linear Outdoor Natural Gas Fireplace - IPI"
"outdoor-fireplaces-scraped.json","The","TOP-OPT-BKY120RTF-NG","The Outdoor Plus RTF 120 Inch Berkeley Outdoor See Thru Gas Fireplace - Match Lit"
"outdoor-fireplaces-scraped.json","The","TOP-OPT-BKY96RTFFSML-NG","The Outdoor Plus RTF 96 Inch Berkeley Outdoor See Thru Gas Fireplace - Flame Sense Match Lit"
"outdoor-fireplaces-scraped.json","The","TOP-OPT-HNT108RTFFSML-NG","The Outdoor Plus RTF 108 Inch Huntington Outdoor Gas Fireplace - Flame Sense Match Lit"
"outdoor-fireplaces-scraped.json","The","TOP-OPT-HNT120RTF-NG","The Outdoor Plus RTF 120 Inch Huntington Outdoor Gas Fireplace - Match Lit"
"outdoor-fireplaces-scraped.json","The","TOP-OPT-HNT120RTFFSML-NG","The Outdoor Plus RTF 120 Inch Huntington Outdoor Gas Fireplace - Flame Sense Match Lit"
"outdoor-fireplaces-scraped.json","The","TOP-OPT-HNT84RTF-NG","The Outdoor Plus RTF 84 Inch Huntington Outdoor Gas Fireplace - Match Lit"
"outdoor-fireplaces-scraped.json","The","TOP-OPT-HNT84RTFEKIT-NG","The Outdoor Plus RTF 84 Inch Huntington Outdoor Gas Fireplace - Electronic"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL72RTFEKIT-NG","The Outdoor Plus RTF 72 Inch Williams Outdoor See Thru Gas Fireplace - Electronic"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL72CS-NG","The Outdoor Plus 72 Inch Corten Steel See Through Outdoor Gas Fireplace - Match Lit"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL72SS-NG","The Outdoor Plus 72 Inch Stainless Steel See Through Outdoor Gas Fireplace - Match Lit"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL84CSE12V-NG","The Outdoor Plus 84 Inch Corten Steel See Through Outdoor Gas Fireplace - Low Voltage Ignition"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL84CSEKIT-NG","The Outdoor Plus 84 Inch Corten Steel See Through Outdoor Gas Fireplace - Electronic Ignition"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL84PCFSEN-BLK-NG","The Outdoor Plus 84 Inch Williams See-Thru Outdoor Gas Fireplace - Flame Sense Spark Ignition"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL84PCFSML-BLK-NG","The Outdoor Plus 84 Inch Williams See-Thru Outdoor Gas Fireplace - Flame Sense Match Light"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL84RTFSCE12V-NG","The Outdoor Plus RTF 84 Inch Williams Outdoor See Thru Scupper Gas Fireplace - 12V Electronic"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL84SSFSML-NG","The Outdoor Plus 84 Inch Stainless Steel See Through Outdoor Gas Fireplace - Flame Sense Match Lit"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL96RTFE12V-NG","The Outdoor Plus RTF 96 Inch Williams Outdoor See Through Gas Fireplace - 12V Electronic"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL72CSE12V-NG","The Outdoor Plus 72 Inch Corten Steel See Through Outdoor Gas Fireplace - Low Voltage Ignition"
"outdoor-fireplaces-scraped.json","The","TOP-OPT-BKY108RTF-NG","The Outdoor Plus RTF 108 Inch Berkeley Outdoor See Thru Gas Fireplace - Match Lit"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL72CSFSEN-NG","The Outdoor Plus 72 Inch Corten Steel See Through Outdoor Gas Fireplace - Spark Ignition"
"outdoor-fireplaces-scraped.json","The","TOP-OPT-BKY84RTF-NG","The Outdoor Plus RTF 84 Inch Berkeley Outdoor See Thru Gas Fireplace - Match Lit"
"outdoor-fireplaces-scraped.json","The","TOP-OPT-BKY96RTFEKIT-NG","The Outdoor Plus RTF 96 Inch Berkeley Outdoor See Thru Gas Fireplace - Electronic"
"outdoor-fireplaces-scraped.json","The","TOP-OPT-HNT120RTFFSEN-NG","The Outdoor Plus RTF 120 Inch Huntington Outdoor Gas Fireplace - Flame Sense Spark"
"outdoor-fireplaces-scraped.json","The","TOP-OPT-HNT84RTFFSEN-NG","The Outdoor Plus RTF 84 Inch Huntington Outdoor Gas Fireplace - Flame Sense Spark"
"outdoor-fireplaces-scraped.json","The","TOP-OPT-HNT96RTFEKIT-NG","The Outdoor Plus RTF 96 Inch Huntington Outdoor Gas Fireplace - Electronic"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL96SSFSEN-NG","The Outdoor Plus 96 Inch Stainless Steel See Through Outdoor Gas Fireplace - Spark Ignition"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL96PC-BLK-NG","The Outdoor Plus 96 Inch Williams See-Thru Outdoor Gas Fireplace - Match Light"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL96PCEKIT-BLK-NG","The Outdoor Plus 96 Inch Williams See-Thru Outdoor Gas Fireplace - Plug and Play"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL72RTFSCE12V-NG","The Outdoor Plus RTF 72 Inch Williams Outdoor See Thru Scupper Gas Fireplace - 12V Electronic"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL84CSFSEN-NG","The Outdoor Plus 84 Inch Corten Steel See Through Outdoor Gas Fireplace - Spark Ignition"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL84SSE12V-NG","The Outdoor Plus 84 Inch Stainless Steel See Through Outdoor Gas Fireplace - Low Voltage Ignition"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL96CSFSML-NG","The Outdoor Plus 96 Inch Corten Steel See Through Outdoor Gas Fireplace - Flame Sense Match Lit"
"outdoor-fireplaces-scraped.json","The","TOP-OPT-BKY96RTF-NG","The Outdoor Plus RTF 96 Inch Berkeley Outdoor See Thru Gas Fireplace - Match Lit"
"outdoor-fireplaces-scraped.json","The","TOP-OPT-BKY96RTFE12V-NG","The Outdoor Plus RTF 96 Inch Berkeley Outdoor See Thru Gas Fireplace - 12V Electronic"
"outdoor-fireplaces-scraped.json","The","TOP-OPT-HNT96RTFFSEN-NG","The Outdoor Plus RTF 96 Inch Huntington Outdoor Gas Fireplace - Flame Sense Spark"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL72CSFSML-NG","The Outdoor Plus 72 Inch Corten Steel See Through Outdoor Gas Fireplace - Flame Sense Match Lit"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL84SS-NG","The Outdoor Plus 84 Inch Stainless Steel See Through Outdoor Gas Fireplace - Match Lit"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL84SSEKIT-NG","The Outdoor Plus 84 Inch Stainless Steel See Through Outdoor Gas Fireplace - Electronic Ignition"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL96PCE12V-BLK-NG","The Outdoor Plus 96 Inch Williams See-Thru Outdoor Gas Fireplace - 12V Electronic Ignition"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL96PCFSML-BLK-NG","The Outdoor Plus 96 Inch Williams See-Thru Outdoor Gas Fireplace - Flame Sense Match Light"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL96RTFSC-NG","The Outdoor Plus RTF 96 Inch Williams Outdoor See Thru Scupper Gas Fireplace - Match Lit"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL96SSE12V-NG","The Outdoor Plus 96 Inch Stainless Steel See Through Outdoor Gas Fireplace - Low Voltage Ignition"
"outdoor-fireplaces-scraped.json","The","TOP-OPT-BKY120RTFFSML-NG","The Outdoor Plus RTF 120 Inch Berkeley Outdoor See Thru Gas Fireplace - Flame Sense Match Lit"
"outdoor-fireplaces-scraped.json","The","TOP-OPT-HNT108RTF-NG","The Outdoor Plus RTF 108 Inch Huntington Outdoor Gas Fireplace - Match Lit"
"outdoor-fireplaces-scraped.json","The","TOP-OPT-HNT108RTFEKIT-NG","The Outdoor Plus RTF 108 Inch Huntington Outdoor Gas Fireplace - Electronic"
"outdoor-fireplaces-scraped.json","The","TOP-OPT-HNT96RTF-NG","The Outdoor Plus RTF 96 Inch Huntington Outdoor Gas Fireplace - Match Lit"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL72PC-BLK-NG","The Outdoor Plus 72 Inch Williams See-Thru Outdoor Gas Fireplace with Match Lit Ignition"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL72RTFE12V-NG","The Outdoor Plus RTF 72 Inch Williams Outdoor See Thru Gas Fireplace - 12V Electronic"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL84PCEKIT-BLK-NG","The Outdoor Plus 84 Inch Williams See-Thru Outdoor Gas Fireplace - Plug and Play"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL72SSFSEN-NG","The Outdoor Plus 72 Inch Stainless Steel See Through Outdoor Gas Fireplace - Spark Ignition"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL72PCFSEN-BLK-NG","The Outdoor Plus 72 Inch Williams See-Thru Outdoor Gas Fireplace - Flame Sense Spark Ignition"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL72SSEKIT-NG","The Outdoor Plus 72 Inch Stainless Steel See Through Outdoor Gas Fireplace - Electronic Ignition"
"outdoor-fireplaces-scraped.json","The","TOP-OPT-HNT108RTFFSEN-NG","The Outdoor Plus RTF 108 Inch Huntington Outdoor Gas Fireplace - Flame Sense Spark"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL72PCE12V-BLK-NG","The Outdoor Plus 72 Inch Williams See-Thru Outdoor Gas Fireplace - 12V Electronic Ignition"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL72RTFFSEN-NG","The Outdoor Plus RTF 72 Inch Williams Outdoor See Thru Gas Fireplace - Flame Sense Spark"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL96RTFSCFSML-NG","The Outdoor Plus RTF 96 Inch Williams Outdoor See Thru Scupper Gas Fireplace - Flame Sense Match Lit"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL72RTFFSML-NG","The Outdoor Plus RTF 72 Inch Williams Outdoor See Thru Gas Fireplace - Flame Sense Match Lit"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL84CS-NG","The Outdoor Plus 84 Inch Corten Steel See Through Outdoor Gas Fireplace - Match Lit"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL84CSFSML-NG","The Outdoor Plus 84 Inch Corten Steel See Through Outdoor Gas Fireplace - Flame Sense Match Lit"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL84RTFFSEN-NG","The Outdoor Plus RTF 84 Inch Williams Outdoor See Thru Gas Fireplace - Flame Sense Spark"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL84RTFSCFSML-NG","The Outdoor Plus RTF 84 Inch Williams Outdoor See Thru Scupper Gas Fireplace - Flame Sense Match Lit"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL84SSFSEN-NG","The Outdoor Plus 84 Inch Stainless Steel See Through Outdoor Gas Fireplace - Spark Ignition"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL96RTFFSML-NG","The Outdoor Plus RTF 96 Inch Williams Outdoor See Through Gas Fireplace - Flame Sense Match Lit"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL96SSFSML-NG","The Outdoor Plus 96 Inch Stainless Steel See Through Outdoor Gas Fireplace - Flame Sense Match Lit"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL96CSFSEN-NG","The Outdoor Plus 96 Inch Corten Steel See Through Outdoor Gas Fireplace - Spark Ignition"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL96SS-NG","The Outdoor Plus 96 Inch Stainless Steel See Through Outdoor Gas Fireplace - Match Lit"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL84PCE12V-BLK-NG","The Outdoor Plus 84 Inch Williams See-Thru Outdoor Gas Fireplace - 12V Electronic Ignition"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL84RTFE12V-NG","The Outdoor Plus RTF 84 Inch Williams Outdoor See Thru Gas Fireplace - 12V Electronic"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL84RTFFSML-NG","The Outdoor Plus RTF 84 Inch Williams Outdoor See Thru Gas Fireplace - Flame Sense Match Lit"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL84RTFSC-NG","The Outdoor Plus RTF 84 Inch Williams Outdoor See Thru Scupper Gas Fireplace - Match Lit"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL84PC-BLK-NG","The Outdoor Plus 84 Inch Williams See-Thru Outdoor Gas Fireplace - Match Light"
"outdoor-fireplaces-scraped.json","The","TOP-OPT-HNT108RTFE12V-NG","The Outdoor Plus RTF 108 Inch Huntington Outdoor Gas Fireplace - 12V Electronic"
"outdoor-fireplaces-scraped.json","The","TOP-OPT-HNT96RTFFSML-NG","The Outdoor Plus RTF 96 Inch Huntington Outdoor Gas Fireplace - Flame Sense Match Lit"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL72PCEKIT-BLK-NG","The Outdoor Plus 72 Inch Williams See-Thru Outdoor Gas Fireplace - Plug and Play"
"outdoor-fireplaces-scraped.json","The","TOP-OPT-BKY96RTFFSEN-NG","The Outdoor Plus RTF 96 Inch Berkeley Outdoor See Thru Gas Fireplace - Flame Sense Spark"
"outdoor-fireplaces-scraped.json","The","TOP-OPT-BKY108RTFE12V-NG","The Outdoor Plus RTF 108 Inch Berkeley Outdoor See Thru Gas Fireplace - 12V Electronic"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL72PCFSML-BLK-NG","The Outdoor Plus 72 Inch Williams See-Thru Outdoor Gas Fireplace - Flame Sense Match Light"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL72RTFSC-NG","The Outdoor Plus RTF 72 Inch Williams Outdoor See Thru Scupper Gas Fireplace - Match Lit"
"outdoor-fireplaces-scraped.json","The","TOP-OPT-BKY84RTFFSEN-NG","The Outdoor Plus RTF 84 Inch Berkeley Outdoor See Thru Gas Fireplace - Flame Sense Spark"
"outdoor-fireplaces-scraped.json","The","TOP-OPT-BKY84RTFFSML-NG","The Outdoor Plus RTF 84 Inch Berkeley Outdoor See Thru Gas Fireplace - Flame Sense Match Lit"
"outdoor-fireplaces-scraped.json","The","TOP-OPT-HNT120RTFEKIT-NG","The Outdoor Plus RTF 120 Inch Huntington Outdoor Gas Fireplace - Electronic"
"outdoor-fireplaces-scraped.json","The","TOP-OPT-HNT84RTFFSML-NG","The Outdoor Plus RTF 84 Inch Huntington Outdoor Gas Fireplace - Flame Sense Match Lit"
"outdoor-fireplaces-scraped.json","The","TOP-OPT-HNT96RTFE12V-NG","The Outdoor Plus RTF 96 Inch Huntington Outdoor Gas Fireplace - 12V Electronic"
"outdoor-fireplaces-scraped.json","The","TOP-OPT-BKY108RTFFSEN-NG","The Outdoor Plus RTF 108 Inch Berkeley Outdoor See Thru Gas Fireplace - Flame Sense Spark"
"outdoor-fireplaces-scraped.json","The","TOP-OPT-BKY108RTFFSML-NG","The Outdoor Plus RTF 108 Inch Berkeley Outdoor See Thru Gas Fireplace - Flame Sense Match Lit"
"outdoor-fireplaces-scraped.json","The","TOP-OPT-BKY120RTFEKIT-NG","The Outdoor Plus RTF 120 Inch Berkeley Outdoor See Thru Gas Fireplace - Electronic"
"outdoor-fireplaces-scraped.json","The","TOP-OPT-BKY84RTFEKIT-NG","The Outdoor Plus RTF 84 Inch Berkeley Outdoor See Thru Gas Fireplace - Electronic"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL96RTF-NG","The Outdoor Plus RTF 96 Inch Williams Outdoor See Through Gas Fireplace - Match Lit"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL96RTFEKIT-NG","The Outdoor Plus RTF 96 Inch Williams Outdoor See Through Gas Fireplace - Electronic"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL84RTFEKIT-NG","The Outdoor Plus RTF 84 Inch Williams Outdoor See Thru Gas Fireplace - Electronic"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL96CSEKIT-NG","The Outdoor Plus 96 Inch Corten Steel See Through Outdoor Gas Fireplace - Electronic Ignition"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL96PCFSEN-BLK-NG","The Outdoor Plus 96 Inch Williams See-Thru Outdoor Gas Fireplace - Flame Sense Spark Ignition"
"outdoor-fireplaces-scraped.json","The","TOP-OPT-BKY120RTFE12V-NG","The Outdoor Plus RTF 120 Inch Berkeley Outdoor See Thru Gas Fireplace - 12V Electronic"
"outdoor-fireplaces-scraped.json","The","TOP-OPT-BKY108RTFEKIT-NG","The Outdoor Plus RTF 108 Inch Berkeley Outdoor See Thru Gas Fireplace - Electronic"
"outdoor-fireplaces-scraped.json","The","TOP-OPT-BKY120RTFFSEN-NG","The Outdoor Plus RTF 120 Inch Berkeley Outdoor See Thru Gas Fireplace - Flame Sense Spark"
"outdoor-fireplaces-scraped.json","The","TOP-OPT-BKY84RTFE12V-NG","The Outdoor Plus RTF 84 Inch Berkeley Outdoor See Thru Gas Fireplace - 12V Electronic"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL72CSEKIT-NG","The Outdoor Plus 72 Inch Corten Steel See Through Outdoor Gas Fireplace - Electronic Ignition"
"outdoor-fireplaces-scraped.json","The","TOP-OPT-HNT120RTFE12V-NG","The Outdoor Plus RTF 120 Inch Huntington Outdoor Gas Fireplace - 12V Electronic"
"outdoor-fireplaces-scraped.json","The","TOP-OPT-HNT84RTFE12V-NG","The Outdoor Plus RTF 84 Inch Huntington Outdoor Gas Fireplace - 12V Electronic"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL96RTFSCE12V-NG","The Outdoor Plus RTF 96 Inch Williams Outdoor See Thru Scupper Gas Fireplace - 12V Electronic"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL96SSEKIT-NG","The Outdoor Plus 96 Inch Stainless Steel See Through Outdoor Gas Fireplace - Electronic Ignition"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL72RTF-NG","The Outdoor Plus RTF 72 Inch Williams Outdoor See Thru Gas Fireplace - Match Lit"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL72RTFSCFSML-NG","The Outdoor Plus RTF 72 Inch Williams Outdoor See Thru Scupper Gas Fireplace - Flame Sense Match Lit"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL72SSFSML-NG","The Outdoor Plus 72 Inch Stainless Steel See Through Outdoor Gas Fireplace - Flame Sense Match Lit"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL84RTF-NG","The Outdoor Plus RTF 84 Inch Williams Outdoor See Thru Gas Fireplace - Match Lit"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL96CS-NG","The Outdoor Plus 96 Inch Corten Steel See Through Outdoor Gas Fireplace - Match Lit"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL96CSE12V-NG","The Outdoor Plus 96 Inch Corten Steel See Through Outdoor Gas Fireplace - Low Voltage Ignition"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL96RTFFSEN-NG","The Outdoor Plus RTF 96 Inch Williams Outdoor See Through Gas Fireplace - Flame Sense Spark"
"outdoor-fireplaces-scraped.json","The","TOP-TFL-WILL72SSE12V-NG","The Outdoor Plus 72 Inch Stainless Steel See Through Outdoor Gas Fireplace - Low Voltage Ignition"
"outdoor-fireplaces-scraped.json","Firegear","FGO-OFP-48LECO-NST","Firegear 48 Inch Kalea Bay See-Through Outdoor Linear Fireplace"
"outdoor-fireplaces-scraped.json","Firegear","FGO-OFP-48LECO-NLEDST","Firegear 48 Inch Kalea Bay See-Through Outdoor Linear Fireplace with LED Lights"
"outdoor-fireplaces-scraped.json","Firegear","FGO-OFP-60LECO-NLEDST","Firegear 60 Inch Kalea Bay See-Through Outdoor Linear Fireplace with LED Lights"
"outdoor-fireplaces-scraped.json","Kingsman","KGM-OFP4336S1P2","Kingsman 36 Inch Barbara Jean Linear Outdoor Natural Gas Fireplace - IPI"
"outdoor-fireplaces-scraped.json","Montigo","MGO-DRL7213NI","Montigo 72 Inch DelRay Basic Linear Direct Vent Gas Fireplace"
"outdoor-fireplaces-scraped.json","Montigo","MGO-DRL4813NI","Montigo 48 Inch DelRay Basic Linear Direct Vent Gas Fireplace"
"outdoor-fireplaces-scraped.json","Montigo","MGO-DRL7213NI-2","Montigo 72 Inch DelRay Full Load Linear Direct Vent Gas Fireplace"
"outdoor-fireplaces-scraped.json","Montigo","MGO-DRL6013NI","Montigo 60 Inch DelRay Basic Linear Direct Vent Gas Fireplace"
"outdoor-fireplaces-scraped.json","Montigo","MGO-DRL6013NI-2","Montigo 60 Inch DelRay Full Load Linear Direct Vent Gas Fireplace"
"wood-fireplaces-scraped.json","(Open","CUI-WRE4550RS-White-Stacked-SD","(Open Box Item) - Superior WRE4550 Custom Series 50 Inch Outdoor Wood-Burning Fireplace with White Stacked Panels"
"wood-stoves-scraped.json","Sierra Flame","SFL-LYNWOODW76","Sierra Flame Lynwood W-76 Cast Iron Free Standing Wood Stove"
